"ID","Prefecture","Q1","Q3_1","Q3_2","Q3_3","Q3_4","Q3_5","Q3_6","Q3_7","Q5","Q6","Q7","Q29","Q36","Q41","Q42_1","Q42_2","Q42_3","Q42_4","Q43_1","Q43_2","Q43_3","Q43_4","Q43_5","Q43_6","Q43_7","Q43_8","Q43_9","Q43_10","Q43_11","Q43_12","Q43_13","Q43_14","Q43_15","Q44_1","Q44_2","Q44_3","Q45_1_LDP","Q45_1_CDP","Q45_1_JRP","Q45_2_LDP","Q45_2_CDP","Q45_2_JRP","Q45_3_LDP","Q45_3_CDP","Q45_3_JRP","Q46_1","Q46_2","Q46_3","Q47","Q48","Q49_1","Q49_2","Q50","Q51","Q52","Q53","Q54"
1658,"34",1,1,1,0,0,0,0,0,3,3,2,1,2,1,7,6,8,8,2,3,2,1,4,1,2,1,4,1,3,2,1,1,1,4,1,1,99,99,1,1,99,99,99,2,99,2,3,1,2,12,5,66,2,5,1,2,5
1659,"34",1,1,0,0,0,1,1,0,1,1,2,1,1,1,10,0,99,99,1,1,1,1,2,2,1,1,1,1,1,2,3,2,2,2,2,3,1,99,99,1,99,99,2,99,99,3,3,1,2,9,2,3,2,2,1,3,99
1660,"34",1,1,1,0,0,0,0,0,4,4,2,2,2,4,5,0,0,7,2,4,1,5,4,2,3,3,2,2,1,3,2,1,5,4,3,4,1,5,5,1,3,3,2,1,1,5,4,3,2,11,2,3,2,2,1,2,3
1661,"34",1,1,1,1,0,0,0,0,5,5,3,2,1,5,99,99,99,99,1,2,3,2,3,3,1,5,1,3,5,2,1,1,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,14,6,66,3,2,1,1,4
1662,"34",2,1,1,0,0,1,1,0,99,7,3,2,2,12,0,0,0,5,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,1,2,2,6,4,2,99
1663,"34",1,0,0,0,0,1,1,0,1,1,2,1,1,1,5,1,2,5,1,1,4,2,4,2,2,3,2,2,2,2,3,3,3,1,5,1,1,5,3,1,5,3,4,1,3,3,4,4,2,8,2,3,2,5,1,2,3
1664,"34",2,0,0,0,0,1,1,0,4,12,2,2,2,4,6,3,2,4,3,3,3,4,5,2,2,5,2,2,4,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,7,2,3,99,3,3,4,6
1665,"34",1,0,1,0,0,1,0,0,1,1,2,1,1,1,8,5,3,7,2,2,3,2,3,2,2,5,3,2,3,1,2,2,2,3,4,2,2,2,2,1,1,1,2,2,2,3,3,2,2,4,5,66,2,2,4,2,5
1666,"34",1,1,0,0,0,0,0,0,1,1,2,2,2,1,8,2,1,7,1,4,1,4,1,1,1,5,1,1,4,1,1,2,3,4,2,3,4,1,2,2,1,1,3,1,1,3,5,1,1,8,2,2,2,2,1,3,3
1667,"34",1,1,1,0,0,1,0,0,99,12,3,2,99,12,99,99,99,99,5,5,1,5,5,99,99,5,1,2,5,1,3,3,3,3,5,3,99,99,99,99,99,99,99,99,99,1,1,1,2,9,1,2,2,4,2,3,4
1668,"34",99,1,1,0,0,0,0,0,1,1,3,2,2,1,5,4,4,5,2,4,1,4,5,4,5,3,3,3,4,5,3,3,2,3,3,2,1,2,2,1,3,3,2,2,2,1,5,1,2,13,4,66,2,4,1,2,5
1669,"34",1,1,1,0,0,0,0,0,1,1,3,2,1,1,5,3,1,8,1,1,4,1,3,1,1,5,1,1,3,5,5,1,3,99,99,99,1,99,99,99,99,99,5,99,99,1,1,1,2,13,5,66,2,3,2,2,5
1670,"34",2,0,1,0,0,1,0,0,1,12,3,2,1,1,5,2,2,5,2,2,2,2,2,1,1,3,1,1,3,1,1,1,1,4,3,2,2,2,2,1,1,1,1,1,1,2,1,1,1,10,99,66,2,2,1,2,3
1671,"34",2,1,1,0,0,0,0,0,3,3,4,1,2,1,6,4,8,0,3,3,2,3,4,2,4,3,3,4,3,3,3,2,2,2,2,2,2,3,4,2,4,3,2,4,3,1,2,1,1,12,2,3,2,5,1,3,6
1672,"34",2,1,0,0,0,0,0,0,99,99,4,1,99,9,99,99,99,99,1,2,3,1,3,99,1,5,5,3,5,3,1,1,5,3,5,1,99,99,99,99,99,99,99,99,99,99,99,99,1,4,6,66,99,6,3,3,4
1673,"34",2,1,1,0,0,0,0,0,1,1,2,1,1,1,99,99,99,99,1,1,2,99,1,1,2,2,2,1,2,2,1,1,2,5,4,2,1,3,3,2,3,3,3,3,3,2,2,2,1,2,99,66,99,5,4,1,4
1674,"34",1,0,1,1,0,0,0,0,1,1,3,1,1,1,7,4,3,6,2,3,2,3,4,3,2,3,2,2,3,3,4,3,3,2,4,2,2,3,3,2,2,2,3,3,3,2,3,2,1,8,6,66,1,2,4,1,6
1675,"34",2,1,1,1,0,0,0,0,4,4,3,1,2,4,7,4,2,7,3,1,3,3,3,4,4,1,1,2,1,3,1,3,4,4,4,3,2,3,3,2,3,3,3,3,3,1,1,2,1,6,1,1,1,4,1,3,6
1676,"34",2,1,0,0,0,1,0,0,3,1,3,2,2,3,3,2,6,5,4,3,1,4,3,3,2,2,1,2,4,2,2,2,3,1,1,1,1,2,2,1,2,2,2,1,1,1,2,1,1,10,1,2,2,5,1,2,5
1677,"34",2,1,1,0,0,1,0,0,1,12,3,1,1,1,5,5,5,1,1,2,1,2,1,1,1,4,1,1,4,4,1,1,1,5,5,1,3,3,3,3,3,3,3,3,3,1,3,1,2,7,1,2,2,4,1,4,6
1678,"34",1,1,1,0,0,0,0,0,1,1,2,1,2,99,99,99,99,99,2,3,3,3,4,2,2,2,2,3,2,4,3,3,3,3,4,2,99,99,99,99,99,99,99,99,99,2,2,2,99,99,99,66,99,99,99,99,99
1679,"34",2,0,1,0,0,1,1,0,1,1,3,2,2,1,7,6,5,5,2,3,2,3,4,2,2,4,2,2,4,2,2,1,2,3,4,2,2,3,3,2,3,3,4,3,3,2,2,2,2,3,1,2,1,6,1,4,4
1680,"34",2,0,0,0,0,1,0,0,6,6,4,1,1,6,0,0,4,0,1,1,5,1,1,1,1,5,1,2,1,1,1,1,2,2,5,1,3,2,2,5,2,2,5,3,3,1,1,1,1,2,6,66,1,5,4,3,6
1681,"35",2,0,1,1,0,1,0,0,7,4,2,2,1,1,5,5,5,5,2,3,2,3,4,3,3,5,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,9,2,3,2,2,1,2,7
1682,"35",2,0,1,0,0,0,0,0,3,3,3,2,99,3,1,0,6,4,2,2,1,5,3,4,4,2,2,2,5,5,1,1,1,4,1,2,1,3,1,1,3,2,4,2,1,1,2,1,2,11,2,3,2,4,1,2,4
1683,"35",1,1,1,0,0,0,0,0,1,1,2,2,2,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,15,6,66,99,1,1,1,99
1684,"35",1,1,1,0,0,0,0,0,1,1,2,1,2,99,99,99,99,99,2,2,1,3,3,3,99,5,4,3,2,3,5,5,3,4,4,2,3,3,99,2,2,99,2,99,99,2,3,1,1,12,6,66,99,2,1,4,4
1685,"35",1,1,1,0,0,0,0,0,1,1,2,2,99,1,5,99,3,4,3,2,3,3,4,3,2,4,3,3,3,3,4,3,3,4,4,3,4,4,4,3,3,3,3,3,3,2,1,1,1,13,6,66,2,1,1,6,5
1686,"35",1,0,1,0,0,1,0,0,1,12,2,1,2,12,5,5,5,5,3,3,3,3,3,1,4,3,2,3,4,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,2,5,1,2,3,4,1,5,5
1687,"35",2,1,1,0,0,0,0,0,1,1,2,1,1,1,7,2,4,4,1,2,2,1,2,2,2,2,2,2,2,2,5,3,4,3,5,2,2,4,1,2,2,2,2,1,2,2,4,1,1,10,2,3,3,5,1,3,5
1688,"35",1,1,1,0,0,0,0,0,1,4,3,2,2,4,99,99,99,99,2,5,3,3,2,1,1,5,1,1,2,3,5,4,5,1,3,1,1,4,4,1,3,3,5,5,5,1,1,1,99,15,6,66,3,2,1,1,4
1689,"35",2,0,1,0,0,0,0,0,1,1,3,1,1,1,10,3,7,5,2,3,2,2,4,3,1,4,1,1,4,1,3,1,4,4,2,1,2,4,2,2,3,3,3,2,3,4,2,1,2,5,1,2,2,5,1,3,3
1690,"35",2,1,1,0,0,1,1,0,2,2,3,2,2,2,0,5,0,2,3,3,1,4,4,1,3,2,2,4,4,4,1,1,2,4,2,3,1,4,1,1,3,2,5,1,4,2,4,2,2,2,6,66,1,5,1,4,2
1691,"35",1,0,0,1,0,1,0,0,1,1,3,1,2,1,7,2,0,7,3,4,3,2,3,2,2,4,2,3,3,2,2,3,3,2,4,3,2,3,3,2,3,3,1,3,3,2,3,2,2,10,1,2,3,2,1,5,5
1692,"35",1,0,0,0,0,1,0,0,7,12,2,2,99,12,5,5,5,8,2,3,3,3,2,2,2,4,2,3,3,2,3,2,2,3,3,2,2,2,2,3,3,3,2,2,2,3,2,2,2,4,1,3,1,2,1,2,6
1693,"35",1,0,0,0,0,1,0,0,1,1,2,1,1,1,8,5,3,8,2,2,1,1,2,1,3,3,3,2,3,2,3,2,2,2,2,1,99,99,99,99,99,99,99,99,99,3,1,1,2,8,3,66,2,2,2,3,3
1694,"35",1,0,1,0,0,0,0,0,2,2,3,1,1,2,5,6,3,6,2,2,2,2,4,2,3,2,2,4,2,3,3,2,3,2,3,2,1,4,2,2,3,2,4,3,3,2,2,2,1,12,2,3,2,6,1,2,5
1695,"35",2,0,1,0,0,1,0,0,1,1,2,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,99,99,99,99,99
1696,"35",2,0,1,0,0,1,0,0,1,1,2,1,1,4,8,2,5,6,1,4,2,3,4,3,3,3,3,3,2,1,2,2,2,3,3,2,2,2,2,2,2,2,2,1,1,3,2,2,2,8,5,66,2,5,2,3,4
1697,"35",1,1,1,0,0,1,0,0,1,1,3,2,1,1,5,1,3,5,2,3,2,3,4,3,3,2,3,3,3,2,2,1,3,3,3,2,2,3,3,3,3,3,4,3,3,3,2,2,2,12,6,66,2,2,1,2,3
1698,"35",2,0,0,0,0,1,0,0,7,7,3,1,1,7,2,2,4,0,1,4,1,5,4,2,1,4,3,1,4,3,1,3,3,1,5,3,3,3,3,3,3,3,3,3,3,1,1,1,1,6,1,2,2,2,3,3,5
1699,"35",1,0,1,0,0,0,0,0,1,1,3,2,2,99,8,3,5,8,3,5,1,5,4,2,2,4,2,2,4,5,3,3,2,4,1,2,1,3,3,3,3,3,1,4,4,2,5,1,2,15,5,66,2,2,1,2,6
1700,"35",2,0,1,0,0,0,0,0,1,1,3,1,1,1,5,4,6,4,1,3,1,1,3,1,1,5,2,4,5,1,5,5,4,2,5,4,1,5,2,4,2,2,4,4,2,1,1,1,1,12,6,66,2,1,4,3,7
1701,"35",1,1,1,0,0,0,0,0,1,1,3,2,2,1,4,3,3,3,3,4,2,3,3,3,3,2,2,3,3,2,2,2,3,3,3,3,1,3,3,2,3,3,3,2,2,2,3,2,2,15,5,66,3,2,1,1,4
1702,"35",1,0,1,0,0,0,0,0,3,2,2,1,1,3,5,4,7,5,2,2,1,2,4,1,3,4,2,2,4,3,3,3,2,4,2,2,2,3,3,2,3,3,2,3,3,2,2,2,1,10,2,2,2,2,1,3,6
1703,"36",2,0,0,0,0,1,0,0,1,9,2,1,1,1,6,1,4,6,1,3,4,2,4,1,2,2,2,2,2,4,2,2,4,2,4,2,2,5,2,2,5,2,4,2,2,2,4,2,1,7,1,2,2,5,2,5,4
1704,"36",1,1,1,0,0,0,0,0,1,1,2,2,2,1,7,3,0,5,3,5,1,4,4,1,3,5,3,2,4,5,3,1,3,2,3,3,1,3,3,2,3,3,3,3,3,1,2,1,1,9,1,2,2,5,4,2,4
1705,"36",2,1,1,0,0,1,1,0,99,1,4,1,2,99,0,0,0,0,99,5,1,5,4,2,5,5,1,5,5,1,5,1,1,3,5,5,1,1,1,1,3,3,4,1,1,1,5,1,2,8,5,66,2,5,1,5,4
1706,"36",1,1,1,0,0,0,0,0,1,99,2,1,1,1,99,99,99,99,1,3,3,3,3,3,1,5,3,3,3,3,5,5,3,3,3,3,2,2,2,1,1,1,3,3,3,2,2,1,2,15,6,66,99,1,1,4,7
1707,"36",2,0,1,0,0,1,0,0,5,5,4,1,2,5,0,5,0,0,2,4,1,4,3,1,2,5,2,3,4,2,1,1,1,3,4,2,1,3,1,3,3,5,5,1,3,1,3,2,2,4,1,1,2,5,1,4,5
1708,"36",1,0,0,0,0,1,0,0,9,9,2,1,1,1,6,2,2,5,2,2,2,3,3,2,1,2,5,3,3,3,1,1,3,1,1,1,2,4,3,2,4,2,2,4,2,3,3,3,1,6,2,2,1,3,1,3,6
1709,"36",1,1,0,0,0,0,0,0,3,3,3,1,2,1,5,4,6,5,3,3,1,4,4,3,3,2,2,3,3,4,1,1,5,4,4,4,1,4,2,3,3,3,5,1,4,3,2,2,1,1,6,66,1,2,1,2,4
1710,"36",2,0,1,0,0,1,0,0,2,2,3,1,1,99,0,5,3,0,1,1,3,1,3,2,2,2,1,1,5,3,1,1,4,4,5,2,3,3,3,3,3,3,3,3,3,2,2,2,1,6,2,2,1,5,1,3,4
1711,"36",2,0,1,0,0,1,1,0,1,1,4,1,1,1,6,4,3,3,1,3,3,1,3,1,4,4,1,1,3,1,3,3,3,3,3,3,1,3,3,2,3,3,2,2,2,1,1,1,2,9,2,2,3,2,4,1,6
1712,"36",99,0,1,0,0,0,0,0,1,1,3,2,2,1,7,0,5,2,2,3,3,4,4,2,2,4,2,2,3,4,2,2,2,3,4,3,2,3,4,4,3,2,3,3,3,2,2,2,2,8,1,3,2,5,1,4,5
1713,"36",1,1,1,0,0,0,0,0,3,3,2,1,1,1,7,5,8,5,2,1,1,1,2,1,1,2,1,2,3,2,2,3,3,3,2,2,1,3,2,1,1,1,3,3,3,2,3,3,1,9,2,2,2,2,1,3,5
1714,"37",2,1,1,0,1,1,0,0,2,2,3,99,2,2,2,5,2,5,2,3,1,3,3,2,3,2,2,2,2,5,2,1,4,2,3,1,1,4,1,1,4,4,3,1,3,3,4,1,2,8,5,66,2,3,1,3,4
1715,"37",2,0,1,0,0,1,0,0,2,2,3,1,99,2,5,5,5,5,2,1,2,2,3,2,2,3,2,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,1,2,1,2,12,5,66,2,1,1,2,3
1716,"37",2,0,1,0,0,0,0,0,1,1,2,1,1,1,5,1,3,3,1,1,2,3,3,4,3,3,2,3,3,4,2,2,3,4,3,2,1,4,2,1,2,2,4,2,1,5,5,1,1,9,3,66,2,3,1,2,4
1717,"37",2,0,1,0,0,1,0,0,2,2,3,1,1,2,6,9,7,1,5,4,1,4,1,3,3,4,1,1,5,1,1,3,3,4,1,3,2,5,5,3,3,3,3,3,3,3,3,1,1,8,1,2,2,2,1,3,6
1718,"37",2,0,0,0,0,1,0,0,7,12,4,1,1,7,5,1,3,3,1,1,2,2,1,3,3,3,1,2,3,2,4,1,1,2,2,2,1,4,3,1,3,3,3,2,2,1,1,1,1,7,1,2,2,2,4,2,3
1719,"37",99,1,1,0,0,0,0,0,99,12,4,2,1,12,1,1,1,1,5,5,1,5,1,3,3,4,1,3,3,4,3,3,3,3,3,2,1,1,1,1,1,1,3,3,3,1,1,1,1,9,2,3,2,2,1,3,6
1720,"37",1,1,1,0,0,1,1,0,4,4,2,1,1,4,99,99,99,99,1,3,3,2,2,2,2,2,2,2,3,4,5,1,3,3,4,3,2,2,2,3,3,3,2,2,2,2,2,2,99,10,2,2,2,2,1,2,6
1721,"37",2,1,1,0,0,1,0,0,1,1,3,1,1,1,8,0,0,7,2,3,3,3,3,2,2,2,3,2,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,1,1,2,2,9,3,66,2,3,1,3,4
1722,"37",2,0,1,0,0,0,0,0,4,4,4,2,1,4,99,99,99,99,2,2,4,4,4,99,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,5,4,5,5,4,4,4,99,14,99,66,2,99,1,2,7
1723,"37",1,1,1,0,1,0,0,0,1,1,2,99,99,1,99,99,99,99,2,3,1,3,5,1,2,3,3,3,3,3,1,1,3,3,3,3,99,99,99,99,99,99,99,99,99,3,3,2,1,12,6,66,2,1,1,3,4
1724,"37",2,0,1,0,0,0,1,0,1,12,1,2,2,12,7,3,8,4,1,5,1,4,4,1,1,5,3,2,5,1,1,1,1,3,4,3,1,1,1,3,3,3,1,1,1,1,1,1,1,2,2,3,1,2,1,2,7
1725,"37",1,1,1,0,0,0,0,0,1,1,2,1,1,1,7,99,99,99,2,3,3,3,3,3,2,2,3,99,3,99,5,5,5,3,3,3,3,99,3,3,99,99,99,3,99,3,3,3,1,15,6,66,3,1,1,1,5
1726,"37",2,0,1,0,0,1,1,0,9,9,3,1,1,9,5,5,5,0,1,1,3,1,3,2,2,5,1,1,1,1,1,1,1,3,4,2,3,4,2,2,4,3,3,2,3,1,1,1,1,3,1,2,2,2,1,3,5
1727,"37",2,1,1,0,0,1,0,0,2,2,3,1,2,2,1,10,0,1,4,3,1,5,5,3,3,5,1,5,5,5,1,1,3,5,1,3,2,4,1,1,3,1,4,2,4,1,1,3,1,8,1,2,1,2,1,2,4
1728,"37",1,0,1,0,0,1,0,0,1,1,2,1,1,1,8,5,7,7,2,2,1,3,4,2,3,2,2,3,2,3,2,3,3,4,4,2,2,4,2,1,4,3,3,2,3,2,3,1,1,7,1,2,2,5,1,4,5
1729,"37",2,1,0,1,0,0,0,0,3,3,3,2,99,6,5,6,5,2,3,5,99,4,3,99,3,5,1,99,4,3,2,1,2,3,2,1,5,99,99,99,99,99,1,99,1,2,1,1,2,12,6,66,99,99,1,99,7
1730,"37",2,0,1,0,0,1,0,0,9,7,4,2,1,12,0,1,2,0,1,4,1,5,5,3,1,3,1,1,3,2,2,2,3,3,3,1,1,4,4,3,2,2,2,1,1,1,2,1,1,7,1,2,2,4,1,4,5
1731,"37",1,1,1,0,0,1,0,0,1,1,2,2,1,1,8,3,4,5,2,4,2,4,4,2,1,2,1,2,3,2,3,3,3,2,4,3,1,4,4,1,3,3,1,3,3,2,2,2,2,10,1,2,2,3,1,3,4
1732,"37",2,1,1,0,0,0,0,0,1,1,3,2,2,1,6,4,3,3,2,3,2,3,4,2,2,5,2,2,2,2,2,2,2,4,3,3,2,2,2,2,2,2,2,2,2,1,4,2,1,3,1,2,1,5,4,3,4
1733,"38",1,1,1,0,0,1,0,0,1,1,2,2,1,1,8,3,6,6,2,3,3,3,3,2,3,4,3,3,2,2,2,1,3,2,5,2,2,3,2,2,3,3,3,2,2,3,3,2,2,8,1,2,2,4,1,2,3
1734,"38",2,0,1,0,0,1,1,0,99,12,3,2,1,12,5,5,5,5,2,3,2,2,3,3,3,3,2,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,6,66,1,5,4,1,4
1735,"38",2,0,1,0,0,1,1,0,1,1,3,2,1,1,1,0,1,0,3,3,2,3,3,2,2,3,1,2,4,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,1,1,1,2,5,4,66,2,2,1,5,5
1736,"38",2,0,1,0,0,0,1,0,99,12,4,2,1,12,0,0,0,0,3,3,3,3,3,2,2,2,3,3,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,99,66,1,2,1,5,4
1737,"38",99,1,1,0,0,0,0,0,3,3,2,2,2,1,6,3,5,3,2,3,2,2,99,3,2,2,1,3,2,3,2,2,2,3,2,2,99,99,99,99,99,99,99,99,99,1,2,2,1,12,6,66,2,2,99,99,5
1738,"38",1,1,1,0,0,0,0,0,1,1,3,99,1,1,7,3,5,7,2,3,3,3,3,2,2,3,3,3,3,99,3,3,3,3,3,2,1,2,2,1,99,1,1,2,1,3,2,2,2,14,6,66,3,2,1,2,5
1739,"38",2,1,1,0,0,0,0,0,99,1,3,2,1,12,6,5,5,4,2,3,3,3,3,2,3,4,2,3,2,3,3,2,3,3,3,2,2,3,3,3,3,3,4,3,3,1,1,1,1,15,6,66,2,2,1,3,4
1740,"38",2,1,1,0,0,1,0,0,3,3,2,1,1,12,99,99,99,99,1,3,3,3,3,2,3,2,3,3,3,2,3,2,4,3,4,3,99,99,99,99,99,99,99,99,99,3,2,2,1,9,2,2,2,2,1,2,4
1741,"38",99,0,1,1,0,1,0,0,1,1,2,1,1,1,5,2,3,3,1,1,3,1,5,1,1,5,1,1,5,1,5,5,3,4,5,1,1,2,2,1,2,2,5,2,3,2,1,1,1,10,3,66,2,2,1,5,5
1742,"38",1,1,1,0,0,0,0,0,1,1,3,1,2,1,8,6,6,7,3,3,3,3,3,2,3,5,2,3,3,3,5,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,1,12,6,66,2,2,1,3,99
1743,"38",1,1,1,0,0,0,0,0,1,1,3,1,2,12,7,2,2,5,2,3,3,3,3,2,2,4,1,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,12,5,66,2,2,1,2,4
1744,"38",1,1,1,0,0,0,0,0,4,12,2,2,2,1,8,0,1,7,1,2,2,3,4,2,2,4,2,2,2,3,3,4,3,3,3,2,2,3,3,3,4,2,4,4,4,2,2,2,1,7,2,1,1,2,1,3,5
1745,"38",2,0,0,0,0,1,0,0,7,11,3,1,2,7,2,1,2,1,2,3,3,3,3,2,2,4,3,3,4,4,3,2,3,3,3,3,1,3,3,4,3,3,4,3,3,2,1,1,2,7,2,3,3,4,2,3,7
1746,"38",1,1,0,0,0,0,1,0,1,4,2,2,2,1,7,4,5,4,2,3,1,4,5,2,2,3,1,2,3,4,3,2,2,3,2,3,2,4,4,2,3,3,2,3,3,2,2,1,1,11,6,66,2,4,1,2,5
1747,"38",1,0,1,0,0,1,0,0,1,1,2,2,1,1,8,5,5,5,3,5,3,3,3,3,3,4,2,2,4,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,10,2,3,2,2,1,3,5
1748,"38",1,0,1,0,0,0,0,0,1,1,2,1,99,99,7,4,4,6,1,2,3,2,2,2,3,3,3,3,3,2,3,3,3,3,3,2,3,4,4,2,3,3,3,3,3,3,3,3,99,13,6,66,1,2,4,1,7
1749,"39",1,1,1,0,0,0,0,0,99,4,2,2,2,4,6,0,0,7,3,3,3,4,5,1,2,3,2,3,3,3,4,3,3,3,4,4,3,2,2,2,3,3,4,3,3,4,5,3,1,13,99,66,99,2,1,2,4
1750,"39",2,0,1,0,0,1,0,0,3,12,3,2,1,12,4,4,6,4,3,4,3,3,3,2,3,5,1,2,4,3,3,2,2,4,3,2,99,99,99,99,99,99,99,99,99,2,2,1,2,8,1,3,1,4,1,1,7
1751,"39",2,1,1,0,0,0,0,0,1,1,3,1,2,1,8,6,4,5,4,4,1,4,3,2,2,3,2,4,3,1,1,2,3,4,4,2,2,2,1,1,2,2,1,2,2,2,3,2,2,14,6,66,3,2,1,2,5
1752,"39",2,1,1,0,1,0,0,0,10,10,4,2,2,12,0,6,6,3,3,2,2,3,3,3,2,3,1,3,3,3,4,2,3,4,3,99,1,3,2,4,2,1,5,1,3,3,5,1,1,8,2,3,1,2,1,2,6
1753,"39",2,1,1,0,0,0,0,0,99,12,4,99,1,12,0,99,99,0,1,3,1,2,99,2,2,2,1,3,5,1,3,3,3,3,2,1,99,99,99,99,99,99,99,99,99,1,1,1,99,99,1,2,99,99,99,99,7
1754,"39",2,0,0,0,0,1,0,0,1,1,4,1,1,1,99,99,99,99,1,3,5,1,5,3,3,4,3,2,1,3,5,5,5,3,4,1,1,4,3,2,2,3,3,1,2,1,3,1,1,8,4,66,1,5,1,4,4
1755,"39",2,1,1,0,1,1,0,0,2,2,3,2,1,99,99,99,99,99,3,3,3,4,3,2,1,5,5,99,4,1,3,1,3,1,1,1,99,1,99,99,1,99,99,1,99,1,1,1,2,11,3,66,2,4,1,2,3
1756,"39",2,1,1,0,0,1,0,0,2,2,4,1,1,2,99,99,99,99,1,1,99,2,3,2,1,3,3,2,3,1,1,1,3,3,3,3,99,99,3,99,3,99,99,3,99,1,1,1,2,12,2,2,2,2,1,2,6
1757,"39",1,1,1,0,0,1,1,0,4,12,2,2,1,1,5,5,5,5,2,3,2,3,5,1,3,2,1,3,3,5,1,1,3,3,3,1,3,3,3,3,3,3,3,3,3,1,1,1,2,9,2,3,3,4,1,4,5
1758,"39",99,1,1,0,0,1,0,0,1,1,2,2,1,1,5,99,99,5,1,2,3,1,3,1,1,3,1,3,2,4,1,1,1,3,5,1,1,5,5,3,3,3,1,3,3,1,1,1,2,10,6,66,2,2,1,2,4
1759,"40",1,0,0,0,0,1,0,0,4,4,3,2,99,1,5,3,3,5,5,5,2,5,5,2,2,2,1,2,4,4,1,1,1,1,5,4,99,99,99,99,99,99,99,99,99,1,1,1,1,1,2,2,1,1,4,1,4
1760,"40",2,0,1,0,0,1,0,0,3,3,2,1,1,1,6,4,7,3,2,4,1,1,1,2,3,1,1,2,4,3,1,1,3,2,5,4,1,3,2,1,1,1,5,3,3,1,1,1,2,7,1,3,2,5,1,3,4
1761,"40",1,1,1,0,0,0,0,0,4,4,2,1,1,4,6,3,3,5,1,4,1,3,3,2,3,2,2,2,2,5,1,2,3,4,3,3,1,4,4,2,3,3,3,2,2,1,2,1,2,12,6,66,3,2,1,2,3
1762,"40",2,0,1,0,0,1,0,0,3,3,3,2,1,3,2,4,8,2,1,1,3,3,4,1,3,3,1,2,3,1,2,1,3,3,4,1,1,2,2,3,1,3,4,3,4,1,2,1,2,12,5,66,2,4,4,2,4
1763,"40",1,0,1,0,0,1,1,0,1,1,2,1,1,12,5,3,5,5,1,3,3,3,4,3,3,1,2,3,1,1,4,3,4,2,5,1,1,2,1,3,2,3,5,1,3,4,2,4,2,2,6,66,1,5,1,2,4
1764,"40",2,0,0,0,0,1,0,0,10,12,3,1,1,12,0,0,0,0,1,1,1,3,2,1,1,5,2,1,3,3,1,1,1,99,3,99,3,3,3,3,3,3,3,3,3,1,1,1,1,5,2,3,1,2,1,1,5
1765,"40",2,0,1,0,0,0,1,0,2,12,3,2,1,2,5,7,6,4,2,4,1,4,4,3,5,2,3,4,2,2,1,1,2,1,5,4,1,3,3,1,3,3,5,3,3,2,1,1,1,2,6,66,1,5,4,1,5
1766,"40",2,0,0,0,0,0,1,0,1,12,3,99,99,1,5,99,99,4,3,3,1,3,3,3,3,5,5,1,5,3,1,1,3,3,4,3,3,3,3,3,3,3,3,3,3,1,1,1,2,3,1,2,1,5,4,1,4
1767,"40",2,1,1,0,0,1,0,0,5,5,2,2,2,5,3,4,4,3,3,1,1,3,3,3,2,3,1,3,3,4,3,2,2,2,4,1,1,1,1,1,4,4,1,1,1,1,1,1,2,11,6,66,3,4,2,2,4
1768,"40",2,0,1,0,0,1,0,0,2,12,4,1,1,12,99,99,99,99,2,3,3,2,4,3,2,2,2,4,3,3,2,2,4,2,4,1,2,4,3,3,4,4,3,3,3,1,2,1,1,10,6,66,3,2,4,1,6
1769,"40",2,0,1,0,0,0,0,0,1,1,3,1,2,1,7,5,5,6,2,1,2,2,4,3,2,5,1,1,3,3,3,3,3,1,3,3,1,3,3,1,1,1,3,3,3,1,2,2,2,12,6,66,3,2,4,2,5
1770,"40",2,1,1,0,0,0,0,0,5,5,3,1,2,5,5,4,3,5,3,4,2,1,3,4,5,4,1,3,5,1,2,3,3,4,1,3,1,3,4,2,3,3,3,3,3,2,2,1,1,12,6,66,2,2,1,3,4
