year,state,status,adunit,murder,dacoity,riots,arson,area,pop,civpol,armpol,totpol
1993,JK,0,Baramulla,208,3,41,,,,,,
1993,JK,0,Doda,22,20,23,,,,,,
1993,JK,0,Jammu,40,4,175,,,,,,
1993,JK,0,Kargil,1,1,25,,,,,,
1993,JK,0,Kathua,11,1,89,,,,,,
1993,JK,0,Kupwara,127,1,45,,,,,,
1993,JK,0,Leh,3,0,6,,,,,,
1993,JK,0,Pulwama,52,1,4,,,,,,
1993,JK,0,Poonch,11,0,69,,,,,,
1993,JK,0,Rajouri,11,0,16,,,,,,
1993,JK,0,Srinagar,47,2,98,,,,,,
1993,JK,0,Udhampur,13,7,39,,,,,,
1993,JK,0,RP,0,0,0,,,,,,
1993,KE,0,Alappuzha,24,1,382,,,,,,
1993,KE,0,Crime Branch,32,0,4,,,,,,
1993,KE,0,Ernakulum,35,0,830,,,,,,
1993,KE,0,Idukki,33,0,204,,,,,,
1993,KE,0,Cannanore,30,1,703,,,,,,
1993,KE,0,Kasargode,16,3,321,,,,,,
1993,KE,0,Kollam,48,5,388,,,,,,
1993,KE,0,Kottayam,29,7,330,,,,,,
1993,KE,0,Kozhikode,34,3,615,,,,,,
1993,KE,0,Malappuram,31,4,332,,,,,,
1993,KE,0,Palghat,53,1,427,,,,,,
1993,KE,0,Pathanamthitta,22,0,118,,,,,,
1993,KE,0,Trivandrum,65,18,832,,,,,,
1993,KE,0,Trichur,49,7,483,,,,,,
1993,KE,0,Wynad,10,3,134,,,,,,
1993,KE,0,RP,0,0,23,,,,,,
1993,KR,0,Bangalore City,163,27,342,,,,,,
1993,KR,0,Bangalore Rural,96,24,357,,,,,,
1993,KR,0,Belgaum,143,19,505,,,,,,
1993,KR,0,Bellary,58,17,318,,,,,,
1993,KR,0,Bidar,38,11,324,,,,,,
1993,KR,0,Bijapur,117,22,606,,,,,,
1993,KR,0,Chickmagalur,38,2,201,,,,,,
1993,KR,0,Chitradurga,68,9,652,,,,,,
1993,KR,0,Dharwad City,15,4,95,,,,,,
1993,KR,0,Dharwad Rural,82,24,482,,,,,,
1993,KR,0,Gulbarga,91,24,518,,,,,,
1993,KR,0,Hassan,52,6,205,,,,,,
1993,KR,0,KGF,10,4,99,,,,,,
1993,KR,0,Kannada North,45,17,489,,,,,,
1993,KR,0,Kannada South,52,6,462,,,,,,
1993,KR,0,Kodagu,40,2,53,,,,,,
1993,KR,0,Kolar,66,24,330,,,,,,
1993,KR,0,Mandya,58,11,200,,,,,,
1993,KR,0,Mysore City,32,7,90,,,,,,
1993,KR,0,Mysore Rural,62,9,323,,,,,,
1993,KR,0,Raichur,47,20,501,,,,,,
1993,KR,0,Shimoga,43,3,294,,,,,,
1993,KR,0,Tumkur,67,12,398,,,,,,
1993,KR,0,RP,11,2,12,,,,,,
1993,MA,0,Ahmednagar,93,35,185,,,,,,
1993,MA,0,Akola,56,12,141,,,,,,
1993,MA,0,Amravati,93,20,81,,,,,,
1993,MA,0,Aurangabad City,28,4,78,,,,,,
1993,MA,0,Aurangabad Rural,49,25,123,,,,,,
1993,MA,0,Beed,77,69,321,,,,,,
1993,MA,0,Bhandara,61,16,35,,,,,,
1993,MA,0,Bombay,687,117,772,,,,,,
1993,MA,0,Buldana,51,9,83,,,,,,
1993,MA,0,Chandrapur,57,9,72,,,,,,
1993,MA,0,Dhule,89,39,167,,,,,,
1993,MA,0,Gadchiroli,41,6,27,,,,,,
1993,MA,0,Jalgaon,104,16,88,,,,,,
1993,MA,0,Jalna,41,13,71,,,,,,
1993,MA,0,Kolhapur,79,9,196,,,,,,
1993,MA,0,Latur,49,18,137,,,,,,
1993,MA,0,Nagpur City,110,6,124,,,,,,
1993,MA,0,Nagpur Rural,86,22,234,,,,,,
1993,MA,0,Nanded,91,61,189,,,,,,
1993,MA,0,Nasik City,18,2,35,,,,,,
1993,MA,0,Nasik Rural,94,20,149,,,,,,
1993,MA,0,Osmanabad,42,26,135,,,,,,
1993,MA,0,Parbhani,68,25,110,,,,,,
1993,MA,0,Pune City,71,6,85,,,,,,
1993,MA,0,Pune Rural,103,21,93,,,,,,
1993,MA,0,Raigad,60,16,96,,,,,,
1993,MA,0,Ratnagiri,30,5,72,,,,,,
1993,MA,0,Sangli,74,11,85,,,,,,
1993,MA,0,Satara,54,15,78,,,,,,
1993,MA,0,Sindhudurg,15,4,46,,,,,,
1993,MA,0,Solapur City,14,4,11,,,,,,
1993,MA,0,Solapur Rural,96,21,122,,,,,,
1993,MA,0,Thane City,142,33,327,,,,,,
1993,MA,0,Thane Rural,144,44,150,,,,,,
1993,MA,0,Wardha,51,7,73,,,,,,
1993,MA,0,Yevatmal,72,13,67,,,,,,
1993,MA,0,RP Bombay,21,1,14,,,,,,
1993,MA,0,RP Nagpur,9,6,14,,,,,,
1993,MA,0,RP Pune,13,8,6,,,,,,
1993,MG,0,East Garo Hills,0,4,7,,,,,,
1993,MG,0,South Garo Hills,3,5,2,,,,,,
1993,MG,0,West Garo Hills,7,15,32,,,,,,
1993,MG,0,Jaintia Hills,29,12,1,,,,,,
1993,MG,0,East Khasi Hills,38,28,7,,,,,,
1993,MG,0,West Khasi Hills,15,6,7,,,,,,
1993,MG,0,Ribhoi,14,7,0,,,,,,
1993,MN,0,Bishenpur,12,1,4,,,,,,
1993,MN,0,Chandel,24,6,1,,,,,,
1993,MN,0,Churachandpur,16,4,11,,,,,,
1993,MN,0,Imphal,127,9,59,,,,,,
1993,MN,0,Senapati,53,7,11,,,,,,
1993,MN,0,Tamenglong,16,6,6,,,,,,
1993,MN,0,Thoubal,38,3,15,,,,,,
1993,MN,0,Okhrul,33,12,5,,,,,,
1993,MP,0,Betul,81,1,42,,,,,,
1993,MP,0,Balaghat,62,2,20,,,,,,
1993,MP,0,Bastar,106,10,9,,,,,,
1993,MP,0,Bhind,91,9,92,,,,,,
1993,MP,0,Bhopal,74,13,79,,,,,,
1993,MP,0,Bilaspur,146,14,307,,,,,,
1993,MP,0,Chatarpur,55,3,70,,,,,,
1993,MP,0,Chindwada,83,2,12,,,,,,
1993,MP,0,Damoh,48,5,49,,,,,,
1993,MP,0,Dantewara,155,8,38,,,,,,
1993,MP,0,Datiya,22,2,21,,,,,,
1993,MP,0,Dewas,57,4,108,,,,,,
1993,MP,0,Dhar,94,9,149,,,,,,
1993,MP,0,Durg,61,10,83,,,,,,
1993,MP,0,Guna,62,10,96,,,,,,
1993,MP,0,Gwalior,94,6,128,,,,,,
1993,MP,0,Hoshangabad,56,1,67,,,,,,
1993,MP,0,Indore,102,7,142,,,,,,
1993,MP,0,Jabalpur,121,4,90,,,,,,
1993,MP,0,Jhabua,194,7,99,,,,,,
1993,MP,0,Khandawa,41,4,50,,,,,,
1993,MP,0,Khargoan,68,2,100,,,,,,
1993,MP,0,Mandla,45,1,14,,,,,,
1993,MP,0,Mandsaur,49,1,146,,,,,,
1993,MP,0,Murraina,68,6,115,,,,,,
1993,MP,0,Narsinhpur,47,1,30,,,,,,
1993,MP,0,Panna,21,3,30,,,,,,
1993,MP,0,Raigarh,80,11,68,,,,,,
1993,MP,0,Raipur,109,14,288,,,,,,
1993,MP,0,Raisen,41,2,32,,,,,,
1993,MP,0,Rajgarh,35,9,96,,,,,,
1993,MP,0,Rajnandgaon,46,5,48,,,,,,
1993,MP,0,Ratlam,46,0,50,,,,,,
1993,MP,0,Riva,51,3,76,,,,,,
1993,MP,0,Sagar,70,4,74,,,,,,
1993,MP,0,Sarguja,136,17,162,,,,,,
1993,MP,0,Satna,54,8,57,,,,,,
1993,MP,0,Shehdol,58,2,45,,,,,,
1993,MP,0,Shajapur,61,7,98,,,,,,
1993,MP,0,Shivpuri,49,9,75,,,,,,
1993,MP,0,Sidhi,42,7,65,,,,,,
1993,MP,0,Sehore,33,1,90,,,,,,
1993,MP,0,Sivani,49,0,19,,,,,,
1993,MP,0,Tikamgarh,42,5,28,,,,,,
1993,MP,0,Ujjain,83,1,126,,,,,,
1993,MP,0,Vidisha,47,6,52,,,,,,
1993,MP,0,RP Bhopal,6,1,12,,,,,,
1993,MP,0,RP Indore,4,0,18,,,,,,
1993,MP,0,RP Jabalpur,3,3,4,,,,,,
1993,MP,0,RP Raipur,2,0,3,,,,,,
1993,MZ,0,Aizawl,22,3,2,,,,,,
1993,MZ,0,Chimtuipui,12,1,0,,,,,,
1993,MZ,0,Lunglei,5,0,1,,,,,,
1993,NG,0,Dimapur,37,16,8,,,,,,
1993,NG,0,Kiphire,0,0,0,,,,,,
1993,NG,0,Kohima,11,12,2,,,,,,
1993,NG,0,Mon,4,6,0,,,,,,
1993,NG,0,Mokokchung,14,6,6,,,,,,
1993,NG,0,Peren,11,0,2,,,,,,
1993,NG,0,Phek,2,1,2,,,,,,
1993,NG,0,Tuensang,10,3,2,,,,,,
1993,NG,0,Wokha,10,3,1,,,,,,
1993,NG,0,Zunheboto,5,2,2,,,,,,
1993,OR,0,Angul,27,11,36,,,,,,
1993,OR,0,Balasore,21,15,83,,,,,,
1993,OR,0,Bargarh,18,5,71,,,,,,
1993,OR,0,Berhampur,15,6,44,,,,,,
1993,OR,0,Bhadrak,5,15,82,,,,,,
1993,OR,0,Bhubaneswar,33,30,108,,,,,,
1993,OR,0,Balangir,22,5,53,,,,,,
1993,OR,0,Cuttack,40,35,110,,,,,,
1993,OR,0,Dhenkanal,26,10,81,,,,,,
1993,OR,0,Gajapati,11,5,31,,,,,,
1993,OR,0,Ganjam,40,13,112,,,,,,
1993,OR,0,Jagatsinghpur,13,9,31,,,,,,
1993,OR,0,Jajpur,10,18,123,,,,,,
1993,OR,0,Kalahandi,24,5,72,,,,,,
1993,OR,0,Kendrapara,15,6,30,,,,,,
1993,OR,0,Keonjhar,56,4,35,,,,,,
1993,OR,0,Koraput,48,11,107,,,,,,
1993,OR,0,Malkangiri,34,3,32,,,,,,
1993,OR,0,Mayurbhanj,67,16,65,,,,,,
1993,OR,0,Nayagarh,18,17,41,,,,,,
1993,OR,0,Nowrangpur,11,7,51,,,,,,
1993,OR,0,Nuapada,4,1,17,,,,,,
1993,OR,0,Phulbani,25,2,32,,,,,,
1993,OR,0,Puri,19,11,87,,,,,,
1993,OR,0,Rayagada,34,6,77,,,,,,
1993,OR,0,Rourkela,20,1,82,,,,,,
1993,OR,0,Sambalpur,53,23,127,,,,,,
1993,OR,0,Sonepur,6,4,74,,,,,,
1993,OR,0,Sundergarh,99,11,30,,,,,,
1993,OR,0,RP Cuttack,3,2,9,,,,,,
1993,OR,0,RP Rourkela,4,0,8,,,,,,
1993,PJ,0,Amritsar,39,2,1,,,,,,
1993,PJ,0,Barnala,21,0,0,,,,,,
1993,PJ,0,Batala,26,0,0,,,,,,
1993,PJ,0,Bhatinda,40,0,0,,,,,,
1993,PJ,0,Faridkot,62,1,3,,,,,,
1993,PJ,0,Fatehgarh Sahib,18,0,0,,,,,,
1993,PJ,0,Ferozepore,70,0,2,,,,,,
1993,PJ,0,Gurdaspur,16,0,0,,,,,,
1993,PJ,0,Hoshiarpur,33,5,0,,,,,,
1993,PJ,0,Jagraon,29,0,3,,,,,,
1993,PJ,0,Jalandhar,89,4,1,,,,,,
1993,PJ,0,Kapurthala,14,0,0,,,,,,
1993,PJ,0,Khanna,12,0,0,,,,,,
1993,PJ,0,Ludhiana,35,1,1,,,,,,
1993,PJ,0,Majitha,27,0,0,,,,,,
1993,PJ,0,Mansa,23,0,1,,,,,,
1993,PJ,0,Patiala,47,0,0,,,,,,
1993,PJ,0,Ropar,20,0,0,,,,,,
1993,PJ,0,Sangrur,37,0,0,,,,,,
1993,PJ,0,Tarn Taran,44,0,0,,,,,,
1993,RJ,0,Ajmer,48,1,527,,,,,,
1993,RJ,0,Alwar,64,8,1382,,,,,,
1993,RJ,0,Banswara,48,5,622,,,,,,
1993,RJ,0,Baran,46,3,261,,,,,,
1993,RJ,0,Barmer,21,2,155,,,,,,
1993,RJ,0,Bharatpur,85,8,899,,,,,,
1993,RJ,0,Bhilwara,25,4,713,,,,,,
1993,RJ,0,Bikaner,38,0,156,,,,,,
1993,RJ,0,Bundi,33,0,299,,,,,,
1993,RJ,0,Chittorgarh,47,5,804,,,,,,
1993,RJ,0,Churu,30,0,273,,,,,,
1993,RJ,0,Dausa,28,0,858,,,,,,
1993,RJ,0,Dholpur,60,8,745,,,,,,
1993,RJ,0,Dungarpur,28,3,201,,,,,,
1993,RJ,0,Ganganagar,146,3,340,,,,,,
1993,RJ,0,Jaipur,112,4,2562,,,,,,
1993,RJ,0,Jaisalmer,4,3,90,,,,,,
1993,RJ,0,Jalore,22,0,147,,,,,,
1993,RJ,0,Jhalawar,50,6,312,,,,,,
1993,RJ,0,Jhunjhunu,44,1,538,,,,,,
1993,RJ,0,Jhodpur,45,0,499,,,,,,
1993,RJ,0,Kota,59,6,402,,,,,,
1993,RJ,0,Nagour,48,0,399,,,,,,
1993,RJ,0,Pali,40,2,331,,,,,,
1993,RJ,0,Rajsanand,26,1,248,,,,,,
1993,RJ,0,Sawai Madhopur,65,4,1412,,,,,,
1993,RJ,0,Sikar,50,2,1025,,,,,,
1993,RJ,0,Sirohi,17,1,179,,,,,,
1993,RJ,0,Tonk,15,2,569,,,,,,
1993,RJ,0,Udaipur,59,7,697,,,,,,
1993,RJ,0,RP,3,1,23,,,,,,
1993,SK,0,East,11,1,24,,,,,,
1993,SK,0,North,0,0,1,,,,,,
1993,SK,0,South,0,1,13,,,,,,
1993,SK,0,West,1,1,4,,,,,,
1993,TN,0,Chingleput East,82,16,403,,,,,,
1993,TN,0,Chingleput West,51,7,359,,,,,,
1993,TN,0,Chidambaranar,84,1,712,,,,,,
1993,TN,0,Coimbatore Rural,63,23,499,,,,,,
1993,TN,0,Coimbatore City,16,3,235,,,,,,
1993,TN,0,Cuddalore,66,1,249,,,,,,
1993,TN,0,Dharmapuri,77,22,248,,,,,,
1993,TN,0,Dindigul Anna,51,6,96,,,,,,
1993,TN,0,Kamarajar,58,0,191,,,,,,
1993,TN,0,Kanyakumari,47,4,307,,,,,,
1993,TN,0,Madras,100,1,118,,,,,,
1993,TN,0,Madurai Rural,78,5,855,,,,,,
1993,TN,0,Madurai City,26,0,109,,,,,,
1993,TN,0,North Arcot Ambedkar,62,9,605,,,,,,
1993,TN,0,Nagai Quidemilleth,72,0,179,,,,,,
1993,TN,0,Pasumpon Muthuramalingam,27,3,209,,,,,,
1993,TN,0,Periyar,68,9,138,,,,,,
1993,TN,0,Pudukkottai,28,2,208,,,,,,
1993,TN,0,Ramanathapuram,41,1,289,,,,,,
1993,TN,0,Salem,137,21,544,,,,,,
1993,TN,0,TVM Sambuvarayar,54,1,525,,,,,,
1993,TN,0,Thanjavur,69,2,216,,,,,,
1993,TN,0,The Nilgiris,14,1,69,,,,,,
1993,TN,0,Tin. Kattabomman,81,1,166,,,,,,
1993,TN,0,Trichy,101,6,191,,,,,,
1993,TN,0,Villapuram,77,7,575,,,,,,
1993,TN,0,RP Madras,0,3,29,,,,,,
1993,TN,0,RP Trichy,0,0,15,,,,,,
1993,TR,0,North,59,62,95,,,,,,
1993,TR,0,South,65,87,126,,,,,,
1993,TR,0,West,131,57,219,,,,,,
1993,UP,0,Agra,179,65,345,,,,,,
1993,UP,0,Aligarh,349,79,343,,,,,,
1993,UP,0,Allahabad,398,42,374,,,,,,
1993,UP,0,Almora,7,2,35,,,,,,
1993,UP,0,Azamgarh,112,30,135,,,,,,
1993,UP,0,Budaun,311,17,134,,,,,,
1993,UP,0,Bahraich,113,37,141,,,,,,
1993,UP,0,Ballia,60,17,136,,,,,,
1993,UP,0,Banda,175,37,185,,,,,,
1993,UP,0,Barabanki,149,21,99,,,,,,
1993,UP,0,Bareilly,338,33,150,,,,,,
1993,UP,0,Basti,80,23,141,,,,,,
1993,UP,0,Bijnor,196,23,188,,,,,,
1993,UP,0,Bulandshahar,414,74,374,,,,,,
1993,UP,0,Chamoli,7,0,15,,,,,,
1993,UP,0,Dehradun,66,7,107,,,,,,
1993,UP,0,Deoria,148,58,190,,,,,,
1993,UP,0,Etah,292,34,180,,,,,,
1993,UP,0,Etawah,199,30,235,,,,,,
1993,UP,0,Faizabad,172,117,210,,,,,,
1993,UP,0,Fatehgarh,297,22,186,,,,,,
1993,UP,0,Fatehpur,148,7,38,,,,,,
1993,UP,0,Firozabad,150,10,107,,,,,,
1993,UP,0,Ghaziabad,391,47,293,,,,,,
1993,UP,0,Ghazipur,69,17,113,,,,,,
1993,UP,0,Gonda,142,16,104,,,,,,
1993,UP,0,Gorakhpur,130,30,241,,,,,,
1993,UP,0,Hamirpur,156,13,73,,,,,,
1993,UP,0,Hardoi,217,21,97,,,,,,
1993,UP,0,Haridwar,78,8,76,,,,,,
1993,UP,0,Jalaun,103,13,98,,,,,,
1993,UP,0,Jaunpur,79,27,109,,,,,,
1993,UP,0,Jhansi,118,13,101,,,,,,
1993,UP,0,Kanpur Rural,241,53,158,,,,,,
1993,UP,0,Kanpur City,271,34,319,,,,,,
1993,UP,0,Kheri,214,52,149,,,,,,
1993,UP,0,Lalitpur,35,2,82,,,,,,
1993,UP,0,Lucknow,209,47,301,,,,,,
1993,UP,0,Mahrajganj,55,17,68,,,,,,
1993,UP,0,Mainpuri,144,16,89,,,,,,
1993,UP,0,Mathura,177,27,157,,,,,,
1993,UP,0,Mau,46,9,33,,,,,,
1993,UP,0,Meerut,458,79,396,,,,,,
1993,UP,0,Mirzapur,78,13,58,,,,,,
1993,UP,0,Moradabad,313,39,201,,,,,,
1993,UP,0,Muzaffarnagar,414,63,191,,,,,,
1993,UP,0,Nainital,123,42,120,,,,,,
1993,UP,0,Pauri-Garhwal,20,5,35,,,,,,
1993,UP,0,Pilibhit,150,14,40,,,,,,
1993,UP,0,Pithorahgarh,13,0,27,,,,,,
1993,UP,0,Pratapgarh,91,9,188,,,,,,
1993,UP,0,Raibareli,123,35,130,,,,,,
1993,UP,0,Rampur,127,24,66,,,,,,
1993,UP,0,Saharanpur,180,26,253,,,,,,
1993,UP,0,Shahjahanpur,254,20,100,,,,,,
1993,UP,0,Sidharth Nagar,21,12,52,,,,,,
1993,UP,0,Sitapur,278,31,121,,,,,,
1993,UP,0,Sonbhadra,25,1,32,,,,,,
1993,UP,0,Sultanpur,119,22,106,,,,,,
1993,UP,0,Tehri-Garhwal,24,4,30,,,,,,
1993,UP,0,Unnao,251,31,145,,,,,,
1993,UP,0,Uttarkashi,8,0,10,,,,,,
1993,UP,0,Varanasi,226,42,218,,,,,,
1993,UP,0,RP,58,29,45,,,,,,
1993,WB,0,24 Parganas North,147,58,706,,,,,,
1993,WB,0,24 Parganas South,176,41,967,,,,,,
1993,WB,0,Bankura,58,24,248,,,,,,
1993,WB,0,Birbhum,64,17,362,,,,,,
1993,WB,0,Burdwan,167,51,509,,,,,,
1993,WB,0,Calcutta,70,38,467,,,,,,
1993,WB,0,Cooch Behar,42,11,162,,,,,,
1993,WB,0,Darjeeling,62,18,96,,,,,,
1993,WB,0,Dakshin Dinajpur,35,13,120,,,,,,
1993,WB,0,West Dinajpur,58,27,137,,,,,,
1993,WB,0,Hooghly,87,29,477,,,,,,
1993,WB,0,Howrah,73,11,334,,,,,,
1993,WB,0,Jalpaiguri,146,24,170,,,,,,
1993,WB,0,Malda,82,30,127,,,,,,
1993,WB,0,Midnapur,118,31,878,,,,,,
1993,WB,0,Murshidabad,120,53,268,,,,,,
1993,WB,0,Nadia,109,27,432,,,,,,
1993,WB,0,Purulia,71,15,182,,,,,,
1993,AN,1,Andaman/Nicobar,10,0,15,,8249,305,1775,509,2284
1993,AP,1,Andhra Pradesh,2514,680,3255,,275045,69338,61158,9647,70805
1993,AR,1,Arunachal Pradesh,55,18,19,,83743,915,2686,1436,4122
1993,AS,1,Assam,1105,725,4462,,78438,23593,25568,19685,45253
1993,BH,1,Bihar,4983,2754,13829,,173877,90952,61196,17504,78700
1993,CH,1,Chandigarh,14,0,31,,114,713,2616,1517,4133
1993,DD,1,Daman and Diu,4,5,28,,112,107,247,0,247
1993,DE,1,Delhi,487,27,219,,1483,10223,37682,10421,48103
1993,DN,1,Dadra/Nagar Haveli,4,1,14,,491,148,223,0,223
1993,GO,1,Goa,36,13,241,,3702,1224,1988,556,2544
1993,GU,1,Gujarat,1514,338,2682,,196024,43093,52798,12379,65177
1993,HP,1,Himachal Pradesh,126,12,678,,55673,5403,8487,3776,12263
1993,HR,1,Haryana,611,78,435,,44212,17338,24686,3696,28382
1993,JK,1,Jammu and Kashmir,691,45,681,,222236,8133,18091,1192,19283
1993,KE,1,Kerala,506,53,6126,,38863,30073,31136,5445,36581
1993,KR,1,Karnataka,1494,306,7856,,191791,46667,45264,7066,52330
1993,LA,1,Lakshadweep,0,0,1,,32,55,310,0,310
1993,MA,1,Maharashtra,3133,794,4892,,307713,82634,115508,12679,128187
1993,MG,1,Meghalaya,106,77,56,,22429,1872,5418,1730,7148
1993,MN,1,Manipur,319,48,112,,22327,1939,4711,6865,11576
1993,MP,1,Madhya Pradesh,3250,260,3772,,443446,69407,62560,26890,89450
1993,MZ,1,Mizoram,39,4,3,,21081,742,2819,2350,5169
1993,NG,1,Nagaland,104,49,25,,16579,1302,7644,9395,17039
1993,OR,1,Orissa,821,307,1941,,155707,33057,25873,7170,33043
1993,PJ,1,Punjab,702,13,12,,50362,21011,49729,8473,58202
1993,PN,1,Pondicherry,35,0,59,,492,847,985,783,1768
1993,RJ,1,Rajasthan,1406,90,17668,,342239,46281,45718,9066,54784
1993,SK,1,Sikkim,12,3,42,,7096,438,1940,855,2795
1993,TN,1,Tamil Nadu,1630,155,8339,,130058,57188,57013,8391,65404
1993,TR,1,Tripura,255,206,440,,10486,2909,4382,5130,9512
1993,UP,1,Uttar Pradesh,10589,1778,9273,,294411,145056,120586,34597,155183
1993,WB,1,West Bengal,1685,518,6642,,88752,70781,56542,21399,77941
1993,IN,2,India,38240,9357,93848,,3287263,883744,937339,250602,1187941
1994,AP,0,Adilabad,94,48,90,,,,,,
1994,AP,0,Anantapur,176,36,315,,,,,,
1994,AP,0,Chittoor,126,26,209,,,,,,
1994,AP,0,Cuddapah,115,15,264,,,,,,
1994,AP,0,East Godavari,72,11,170,,,,,,
1994,AP,0,West Godavari,66,3,109,,,,,,
1994,AP,0,Guntur,156,16,214,,,,,,
1994,AP,0,Hyderabad,99,7,173,,,,,,
1994,AP,0,Karimnagar,138,53,221,,,,,,
1994,AP,0,Khammam,91,6,72,,,,,,
1994,AP,0,Krishna,101,8,83,,,,,,
1994,AP,0,Kurnool,205,27,113,,,,,,
1994,AP,0,Mahabubnagar,133,40,169,,,,,,
1994,AP,0,Medak,86,56,147,,,,,,
1994,AP,0,Nalgonda,90,7,116,,,,,,
1994,AP,0,Nellore,70,22,143,,,,,,
1994,AP,0,Nizamabad,116,58,147,,,,,,
1994,AP,0,Prakasam,83,12,101,,,,,,
1994,AP,0,Ranga Reddy,133,26,128,,,,,,
1994,AP,0,Srikakulam,47,4,67,,,,,,
1994,AP,0,Vishakhapatnam,68,12,41,,,,,,
1994,AP,0,Vizianagaram,26,3,38,,,,,,
1994,AP,0,Warangal,114,31,217,,,,,,
1994,AP,0,RP Guntakal,2,2,0,,,,,,
1994,AP,0,RP Secunderabad,11,0,2,,,,,,
1994,AP,0,RP Vijayawada,1,0,5,,,,,,
1994,AR,0,Changlang,7,1,0,,,,,,
1994,AR,0,Dibang Valley,4,3,0,,,,,,
1994,AR,0,East Kameng,3,2,2,,,,,,
1994,AR,0,West Kameng,4,3,2,,,,,,
1994,AR,0,Lohit,4,3,0,,,,,,
1994,AR,0,Papum Pare,10,2,1,,,,,,
1994,AR,0,East Siang,9,9,1,,,,,,
1994,AR,0,West Siang,2,8,1,,,,,,
1994,AR,0,Lower Subansiri,10,0,0,,,,,,
1994,AR,0,Upper Subansiri,3,1,1,,,,,,
1994,AR,0,Tawang,2,4,1,,,,,,
1994,AR,0,Tirap,6,9,2,,,,,,
1994,AS,0,Barpeta,77,13,368,,,,,,
1994,AS,0,Bongaigaon,48,26,88,,,,,,
1994,AS,0,Cachar,47,17,409,,,,,,
1994,AS,0,Darrarg,63,43,95,,,,,,
1994,AS,0,Dheonaji,16,15,18,,,,,,
1994,AS,0,Dhurbi,45,16,465,,,,,,
1994,AS,0,Dibrugarh,101,22,17,,,,,,
1994,AS,0,Goalpara,22,12,167,,,,,,
1994,AS,0,Golaghat,57,11,40,,,,,,
1994,AS,0,Hailakandh,19,1,200,,,,,,
1994,AS,0,Jorhat,58,18,80,,,,,,
1994,AS,0,Kamrup,70,60,388,,,,,,
1994,AS,0,Karbi Anglong,37,72,59,,,,,,
1994,AS,0,Karimganj,28,14,308,,,,,,
1994,AS,0,Kokrajhar,53,64,116,,,,,,
1994,AS,0,Lakhimpur,31,15,97,,,,,,
1994,AS,0,Morigaon,18,29,95,,,,,,
1994,AS,0,NC Hills,15,29,95,,,,,,
1994,AS,0,Nogaon,70,129,487,,,,,,
1994,AS,0,Nalbari,55,67,111,,,,,,
1994,AS,0,Sibsagar,79,32,78,,,,,,
1994,AS,0,Sonitpur,79,68,132,,,,,,
1994,AS,0,Tinsukia,110,35,55,,,,,,
1994,BH,0,Araria,52,65,332,,,,,,
1994,BH,0,Aurangabad,55,39,228,,,,,,
1994,BH,0,Banka,96,66,300,,,,,,
1994,BH,0,Begusarai,117,26,394,,,,,,
1994,BH,0,Bettiah,138,75,344,,,,,,
1994,BH,0,Bhabhua,62,52,186,,,,,,
1994,BH,0,Bhagalpur,145,27,208,,,,,,
1994,BH,0,Bhojpur,124,46,231,,,,,,
1994,BH,0,Bokaro,79,26,265,,,,,,
1994,BH,0,Buxar,55,74,243,,,,,,
1994,BH,0,Chaibasa,128,15,28,,,,,,
1994,BH,0,Chapra,138,91,261,,,,,,
1994,BH,0,Chatra,30,8,91,,,,,,
1994,BH,0,Darbhanga,55,35,471,,,,,,
1994,BH,0,Deoghar,54,20,188,,,,,,
1994,BH,0,Dhanbad,114,94,405,,,,,,
1994,BH,0,Dumka,78,24,215,,,,,,
1994,BH,0,Garwha,35,8,110,,,,,,
1994,BH,0,Gaya,171,129,329,,,,,,
1994,BH,0,Giridih,61,46,302,,,,,,
1994,BH,0,Godda,61,27,227,,,,,,
1994,BH,0,Gopalganj,80,55,164,,,,,,
1994,BH,0,Gumla,138,22,43,,,,,,
1994,BH,0,Hazari Bagh,136,61,239,,,,,,
1994,BH,0,Jamshedpur,104,24,144,,,,,,
1994,BH,0,Jamui,66,33,183,,,,,,
1994,BH,0,Jahanabad,74,61,191,,,,,,
1994,BH,0,Katihar,84,42,202,,,,,,
1994,BH,0,Khagaria,98,33,288,,,,,,
1994,BH,0,Kishanganj,35,31,176,,,,,,
1994,BH,0,Lohardagga,31,11,15,,,,,,
1994,BH,0,Madhepura,40,13,242,,,,,,
1994,BH,0,Madhubani,46,43,601,,,,,,
1994,BH,0,Motihari,68,35,296,,,,,,
1994,BH,0,Munger,208,76,633,,,,,,
1994,BH,0,Muzaffarpur,119,100,351,,,,,,
1994,BH,0,Nalanda,177,72,198,,,,,,
1994,BH,0,Naugachia,63,17,83,,,,,,
1994,BH,0,Nawada,64,42,220,,,,,,
1994,BH,0,Pakur,33,22,36,,,,,,
1994,BH,0,Palamau,113,32,269,,,,,,
1994,BH,0,Patna,453,116,811,,,,,,
1994,BH,0,Purnea,86,120,697,,,,,,
1994,BH,0,Ranchi,306,59,126,,,,,,
1994,BH,0,Rohtas,86,93,420,,,,,,
1994,BH,0,Saharsa,33,15,260,,,,,,
1994,BH,0,Shahebganj,57,41,84,,,,,,
1994,BH,0,Samastipur,90,69,250,,,,,,
1994,BH,0,Sitamarhi,76,43,333,,,,,,
1994,BH,0,Siwan,121,97,147,,,,,,
1994,BH,0,Supaul,61,53,195,,,,,,
